Punto vendita,Data,Codice,Nome,Quantità,Prezzo,Totale
CAFEZAL_PREMUDA,2023-02-22 10:30:03,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-22 10:29:17,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-02-22 10:29:17,1139,BRIOCHE CIOCCO NOCCIOLE,1,2.8,2.8
CAFEZAL_PREMUDA,2023-02-22 10:27:43,2271,SERVIZIO,3,0.5,1.5
CAFEZAL_PREMUDA,2023-02-22 10:27:43,2001,CAPPUCCINO,2,2,4
CAFEZAL_PREMUDA,2023-02-22 10:27:43,2003,FLAT WHITE,1,3.8,3.8
CAFEZAL_PREMUDA,2023-02-22 10:27:43,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-22 10:20:32,1139,BRIOCHE CIOCCO NOCCIOLE,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-02-22 10:20:32,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-02-22 10:19:41,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-02-22 10:18:54,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-22 10:16:16,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-22 10:16:16,2001,CAPPUCCINO,3,2,6
CAFEZAL_PREMUDA,2023-02-22 10:16:16,2070,BRIOCHE VUOTA,3,1.5,4.5
CAFEZAL_PREMUDA,2023-02-22 10:16:16,2139,BRIOCHE CIOCCO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-02-22 10:16:16,2098,SUCCO NETTARE,1,4,4
CAFEZAL_SOLFERINO,2023-02-22 10:14:39,1090,CHEESECAKE,1,5,5
CAFEZAL_SOLFERINO,2023-02-22 10:13:03,1018,BRASILE DOPPIO,1,3,3
CAFEZAL_SOLFERINO,2023-02-22 10:10:27,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-22 10:09:29,1004,FLAT WHITE OAT,1,4,4
CAFEZAL_PREMUDA,2023-02-22 10:08:53,2133,BRIOCHE CREMA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-02-22 10:08:53,2003,FLAT WHITE,1,3.8,3.8
CAFEZAL_PREMUDA,2023-02-22 10:08:53,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-22 10:08:53,2094,SPREMUTA,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-02-22 10:07:07,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-22 10:04:01,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-22 9:57:55,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-22 9:57:55,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-22 9:55:33,2139,BRIOCHE CIOCCO,2,2.5,5
CAFEZAL_PREMUDA,2023-02-22 9:55:33,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-02-22 9:55:33,2283,BOTTIGLIA ACQUA,2,1.5,3
CAFEZAL_PREMUDA,2023-02-22 9:55:33,2003,FLAT WHITE,1,3.8,3.8
CAFEZAL_SOLFERINO,2023-02-22 9:52:32,1022,CAFFE LATTE,1,4,4
CAFEZAL_SOLFERINO,2023-02-22 9:52:32,1003,FLAT WHITE,1,3.8,3.8
CAFEZAL_SOLFERINO,2023-02-22 9:50:33,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-02-22 9:50:33,1069,COOKIE,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-22 9:43:07,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-22 9:42:47,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-22 9:42:47,2003,FLAT WHITE,1,3.8,3.8
CAFEZAL_SOLFERINO,2023-02-22 9:41:16,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-22 9:38:34,2133,BRIOCHE CREMA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-02-22 9:38:34,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-22 9:38:34,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-02-22 9:33:39,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-22 9:27:57,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-02-22 9:20:43,1017,ATLANTICO,1,2,2
CAFEZAL_PREMUDA,2023-02-22 9:09:05,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-02-22 9:06:24,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-22 9:03:41,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-22 9:03:16,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-22 9:01:32,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-22 9:01:32,2003,FLAT WHITE,1,3.8,3.8
CAFEZAL_SOLFERINO,2023-02-22 8:59:56,1053,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-02-22 8:54:37,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-02-22 8:51:11,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-22 8:51:11,1069,COOKIE,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-22 8:49:05,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-22 8:42:36,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-22 8:39:17,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-02-22 8:32:03,1086,CANNELES,1,3.5,3.5
CAFEZAL_SOLFERINO,2023-02-22 8:32:03,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-22 8:30:55,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-22 8:30:51,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-22 8:15:51,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-22 8:11:18,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-02-22 8:09:05,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-22 8:01:15,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-02-22 8:00:53,2346,MUFFIN,1,4,4
CAFEZAL_PREMUDA,2023-02-21 18:59:45,2133,BRIOCHE CREMA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-02-21 18:59:45,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 18:59:34,2133,BRIOCHE CREMA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-02-21 18:59:34,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 18:58:49,2087,MONO VEGAN,1,4,4
CAFEZAL_PREMUDA,2023-02-21 18:58:49,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 18:57:50,2092,"ACQUA NATURALE 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_PREMUDA,2023-02-21 18:57:50,2087,MONO VEGAN,1,3.5,3.5
CAFEZAL_PREMUDA,2023-02-21 18:57:08,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 18:57:08,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-02-21 18:56:20,2217,FILTER 1 KENYA,1,5,5
CAFEZAL_PREMUDA,2023-02-21 18:56:20,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 18:56:20,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-02-21 18:50:31,2077,CROSTATINA,4,3.5,14
CAFEZAL_PREMUDA,2023-02-21 18:50:31,2014,GARIBALDI,3,1.5,4.5
CAFEZAL_PREMUDA,2023-02-21 18:50:31,2015,GARIBALDI DOPPIO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-02-21 18:40:58,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-02-21 18:40:58,2096,MOLECOLA ZERO,1,3.5,3.5
CAFEZAL_PREMUDA,2023-02-21 18:34:54,2345,MUFFIN,1,4,4
CAFEZAL_PREMUDA,2023-02-21 18:24:20,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 18:24:20,2022,CAFFE LATTE,1,4,4
CAFEZAL_PREMUDA,2023-02-21 18:23:51,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 18:23:51,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-02-21 18:16:36,2087,MONO VEGAN,1,3.5,3.5
CAFEZAL_PREMUDA,2023-02-21 18:16:36,2007,LATTE BIANCO,1,6,6
CAFEZAL_PREMUDA,2023-02-21 18:01:09,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-02-21 18:01:09,2087,MONO VEGAN,1,4,4
CAFEZAL_PREMUDA,2023-02-21 18:00:11,2092,"ACQUA NATURALE 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_PREMUDA,2023-02-21 18:00:11,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 18:00:11,2053,AMERICANO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-02-21 17:53:13,2014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-02-21 17:51:12,1018,BRASILE DOPPIO,1,3,3
CAFEZAL_SOLFERINO,2023-02-21 17:45:35,1012,COLD BREW,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-02-21 17:45:35,1003,FLAT WHITE,1,3.8,3.8
CAFEZAL_SOLFERINO,2023-02-21 17:43:58,1003,FLAT WHITE,1,3.8,3.8
CAFEZAL_PREMUDA,2023-02-21 17:38:06,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 17:38:06,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 17:35:46,2271,SERVIZIO,3,0.5,1.5
CAFEZAL_PREMUDA,2023-02-21 17:35:46,2001,CAPPUCCINO,2,2,4
CAFEZAL_PREMUDA,2023-02-21 17:35:46,2022,CAFFE LATTE,1,4,4
CAFEZAL_PREMUDA,2023-02-21 17:35:09,2217,FILTER 1 KENYA,1,5,5
CAFEZAL_PREMUDA,2023-02-21 17:35:09,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 17:35:09,2086,CANNELES,1,3.5,3.5
CAFEZAL_SOLFERINO,2023-02-21 17:34:32,1017,ATLANTICO,1,2,2
CAFEZAL_SOLFERINO,2023-02-21 17:30:41,1014,GARIBALDI,9,1.5,13.5
CAFEZAL_PREMUDA,2023-02-21 17:29:46,2053,AMERICANO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-02-21 17:29:46,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_SOLFERINO,2023-02-21 17:28:47,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-02-21 17:28:47,1069,COOKIE,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 17:16:06,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 17:15:20,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-02-21 17:09:11,2025,SINGLE ORIGIN 2,1,3.5,3.5
CAFEZAL_PREMUDA,2023-02-21 17:09:11,2086,CANNELES,1,3.5,3.5
CAFEZAL_PREMUDA,2023-02-21 17:06:47,2218,FILTER 2 COLOMBIA,1,6,6
CAFEZAL_PREMUDA,2023-02-21 17:06:47,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 17:03:43,2087,MONO VEGAN,1,3.5,3.5
CAFEZAL_PREMUDA,2023-02-21 17:03:43,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 17:03:43,2096,MOLECOLA ZERO,1,3.5,3.5
CAFEZAL_SOLFERINO,2023-02-21 16:59:52,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 16:59:37,2225,INFUSO CASCARA CAFFE,1,4,4
CAFEZAL_PREMUDA,2023-02-21 16:59:37,2271,SERVIZIO,3,0.5,1.5
CAFEZAL_PREMUDA,2023-02-21 16:59:37,2003,FLAT WHITE,2,3.8,7.6
CAFEZAL_PREMUDA,2023-02-21 16:58:59,2053,AMERICANO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-02-21 16:51:34,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-02-21 16:51:34,2001,CAPPUCCINO,2,2,4
CAFEZAL_PREMUDA,2023-02-21 16:44:07,2017,SINGLE ORIGIN,1,2,2
CAFEZAL_PREMUDA,2023-02-21 16:44:07,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-02-21 16:44:07,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 16:28:53,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 16:27:22,2018,SINGLE ORIGIN DOPPIO,1,3,3
CAFEZAL_PREMUDA,2023-02-21 16:27:22,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-02-21 16:27:22,2077,CROSTATINA,1,3.5,3.5
CAFEZAL_PREMUDA,2023-02-21 16:27:22,2017,SINGLE ORIGIN,1,2,2
CAFEZAL_PREMUDA,2023-02-21 16:27:22,2087,MONO VEGAN,2,3.5,7
CAFEZAL_PREMUDA,2023-02-21 16:27:22,2202,FLAT WHITE SINGLE ORIGIN,1,4.5,4.5
CAFEZAL_PREMUDA,2023-02-21 16:27:22,2201,CAPPUCCINO SINGLE ORIGIN,1,2.5,2.5
CAFEZAL_PREMUDA,2023-02-21 16:24:50,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 16:24:50,2098,SUCCO NETTARE,1,4,4
CAFEZAL_SOLFERINO,2023-02-21 16:07:23,1004,FLAT WHITE OAT,1,4,4
CAFEZAL_PREMUDA,2023-02-21 16:02:55,2017,SINGLE ORIGIN,2,2,4
CAFEZAL_PREMUDA,2023-02-21 16:02:55,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-02-21 16:02:00,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 16:02:00,2264,HAITI POISON,1,7,7
CAFEZAL_SOLFERINO,2023-02-21 15:58:41,1218,FILTER TIER 2,2,6,12
CAFEZAL_SOLFERINO,2023-02-21 15:52:32,1017,ATLANTICO,1,2,2
CAFEZAL_SOLFERINO,2023-02-21 15:52:10,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 15:47:22,2001,CAPPUCCINO,2,2,4
CAFEZAL_PREMUDA,2023-02-21 15:47:22,2271,SERVIZIO,2,0.5,1
CAFEZAL_SOLFERINO,2023-02-21 15:43:53,1219,FILTER TIER 3,1,7,7
CAFEZAL_SOLFERINO,2023-02-21 15:41:44,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 15:39:54,2025,SINGLE ORIGIN 2,2,3.5,7
CAFEZAL_SOLFERINO,2023-02-21 15:39:54,1218,FILTER TIER 2,2,6,12
CAFEZAL_PREMUDA,2023-02-21 15:35:07,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 15:30:32,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-02-21 15:28:33,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-02-21 15:28:33,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 15:27:28,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 15:24:24,1017,ATLANTICO,2,2,4
CAFEZAL_PREMUDA,2023-02-21 15:17:28,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-02-21 15:17:28,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 15:11:29,2014,GARIBALDI,7,1.5,10.5
CAFEZAL_PREMUDA,2023-02-21 15:07:24,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 15:07:08,2310,SPECIAL TOAST,1,12,12
CAFEZAL_PREMUDA,2023-02-21 15:07:08,2092,"ACQUA NATURALE 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_PREMUDA,2023-02-21 15:07:08,2003,FLAT WHITE,1,3.8,3.8
CAFEZAL_PREMUDA,2023-02-21 15:07:08,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-02-21 15:07:08,2299,SWEET POTATO FRIES,1,6,6
CAFEZAL_PREMUDA,2023-02-21 15:07:08,2270,COPERTO,2,1.5,3
CAFEZAL_SOLFERINO,2023-02-21 14:55:49,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 14:55:45,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 14:55:45,2004,FLAT WHITE SOY/OAT,1,4,4
CAFEZAL_SOLFERINO,2023-02-21 14:49:48,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 14:45:36,1053,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-02-21 14:42:36,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 14:41:52,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 14:38:53,1090,CHEESECAKE,1,5,5
CAFEZAL_SOLFERINO,2023-02-21 14:38:53,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-02-21 14:38:30,2001,CAPPUCCINO,2,2,4
CAFEZAL_SOLFERINO,2023-02-21 14:38:13,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 14:34:31,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 14:32:40,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-02-21 14:31:09,1017,ATLANTICO,1,2,2
CAFEZAL_SOLFERINO,2023-02-21 14:31:09,1025,ETHIOPIA DOPPIO,1,3.5,3.5
CAFEZAL_PREMUDA,2023-02-21 14:31:09,2014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-02-21 14:30:45,1022,CAFFE LATTE,1,4,4
CAFEZAL_SOLFERINO,2023-02-21 14:30:45,1015,GARIBALDI DOPPIO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-02-21 14:28:53,1014,GARIBALDI,3,1.5,4.5
CAFEZAL_SOLFERINO,2023-02-21 14:26:54,1014,GARIBALDI,4,1.5,6
CAFEZAL_PREMUDA,2023-02-21 14:24:54,2096,MOLECOLA ZERO,1,3.5,3.5
CAFEZAL_PREMUDA,2023-02-21 14:23:17,2270,COPERTO,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 14:23:17,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 14:22:31,2270,COPERTO,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 14:22:31,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 14:22:31,2092,"ACQUA NATURALE 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_PREMUDA,2023-02-21 14:21:49,2299,SWEET POTATO FRIES,1,6,6
CAFEZAL_PREMUDA,2023-02-21 14:21:49,2092,"ACQUA NATURALE 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_PREMUDA,2023-02-21 14:21:49,2270,COPERTO,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 14:20:46,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 14:20:46,2270,COPERTO,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 14:19:41,1017,ATLANTICO,2,2,4
CAFEZAL_SOLFERINO,2023-02-21 14:17:37,1217,FILTER TIER 1,1,5,5
CAFEZAL_PREMUDA,2023-02-21 14:15:47,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 14:15:47,2299,SWEET POTATO FRIES,1,6,6
CAFEZAL_PREMUDA,2023-02-21 14:15:47,2092,"ACQUA NATURALE 0,5L MICROFILTER",2,1.8,3.6
CAFEZAL_PREMUDA,2023-02-21 14:15:47,2270,COPERTO,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 14:14:34,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 14:14:34,2086,CANNELES,1,3.5,3.5
CAFEZAL_PREMUDA,2023-02-21 14:13:58,2310,SPECIAL TOAST,1,12,12
CAFEZAL_PREMUDA,2023-02-21 14:13:58,2092,"ACQUA NATURALE 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_PREMUDA,2023-02-21 14:13:58,2299,SWEET POTATO FRIES,1,6,6
CAFEZAL_PREMUDA,2023-02-21 14:13:58,2270,COPERTO,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 14:13:58,2094,SPREMUTA,2,4.5,9
CAFEZAL_SOLFERINO,2023-02-21 14:13:23,1012,COLD BREW,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-02-21 14:13:23,1069,COOKIE,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 14:12:14,2270,COPERTO,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 14:12:14,2331,SPECIAL TOAST 1/2,1,7.5,7.5
CAFEZAL_PREMUDA,2023-02-21 14:12:14,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 14:12:14,2092,"ACQUA NATURALE 0,5L MICROFILTER",2,1.8,3.6
CAFEZAL_PREMUDA,2023-02-21 14:06:31,2270,COPERTO,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 14:06:31,2092,"ACQUA NATURALE 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_PREMUDA,2023-02-21 14:06:31,2096,MOLECOLA ZERO,1,3.5,3.5
CAFEZAL_PREMUDA,2023-02-21 14:06:31,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 14:06:31,2248,PINOT GRIGIO CALICE,1,7,7
CAFEZAL_PREMUDA,2023-02-21 14:06:31,2299,SWEET POTATO FRIES,1,6,6
CAFEZAL_PREMUDA,2023-02-21 14:05:34,2092,"ACQUA NATURALE 0,5L MICROFILTER",2,1.8,3.6
CAFEZAL_PREMUDA,2023-02-21 14:05:34,2017,SINGLE ORIGIN,1,2,2
CAFEZAL_PREMUDA,2023-02-21 14:05:34,2270,COPERTO,4,1.5,6
CAFEZAL_PREMUDA,2023-02-21 14:05:34,2014,GARIBALDI,3,1.5,4.5
CAFEZAL_PREMUDA,2023-02-21 14:05:34,2218,FILTER 2 COLOMBIA,1,6,6
CAFEZAL_PREMUDA,2023-02-21 14:05:34,2096,MOLECOLA ZERO,1,3.5,3.5
CAFEZAL_SOLFERINO,2023-02-21 14:04:19,1025,ETHIOPIA DOPPIO,1,3.5,3.5
CAFEZAL_SOLFERINO,2023-02-21 14:04:19,1145,BRIOCHE CREMA CARCIOFI,1,5,5
CAFEZAL_SOLFERINO,2023-02-21 14:03:41,1056,GARIBALDI 250GR,1,12.5,12.5
CAFEZAL_SOLFERINO,2023-02-21 13:59:54,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 13:59:46,1017,ATLANTICO,2,2,4
CAFEZAL_PREMUDA,2023-02-21 13:56:48,2270,COPERTO,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 13:56:48,2310,SPECIAL TOAST,1,12,12
CAFEZAL_PREMUDA,2023-02-21 13:56:48,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-02-21 13:56:26,1017,ATLANTICO,1,2,2
CAFEZAL_PREMUDA,2023-02-21 13:53:41,2234,COLD BREW LEMON SOU,1,4,4
CAFEZAL_PREMUDA,2023-02-21 13:53:41,2092,"ACQUA NATURALE 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_SOLFERINO,2023-02-21 13:53:39,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 13:53:27,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-02-21 13:53:09,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 13:53:08,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 13:49:04,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 13:47:46,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-02-21 13:46:22,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 13:44:45,2014,GARIBALDI,7,1.5,10.5
CAFEZAL_SOLFERINO,2023-02-21 13:42:11,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-02-21 13:42:01,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-02-21 13:41:55,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 13:35:20,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 13:35:20,2270,COPERTO,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 13:35:20,2093,"ACQUA GASATA 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_SOLFERINO,2023-02-21 13:31:27,1014,GARIBALDI,4,1.5,6
CAFEZAL_SOLFERINO,2023-02-21 13:17:05,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-02-21 13:14:32,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-02-21 13:14:32,2094,SPREMUTA,1,4.5,4.5
CAFEZAL_PREMUDA,2023-02-21 13:14:32,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_SOLFERINO,2023-02-21 13:13:13,1022,CAFFE LATTE,1,4,4
CAFEZAL_SOLFERINO,2023-02-21 13:13:13,1073,BANANA BREAD,1,5,5
CAFEZAL_PREMUDA,2023-02-21 13:12:56,2133,BRIOCHE CREMA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-02-21 13:12:56,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-02-21 13:12:36,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 13:10:26,2144,BRIOCHE AVOCADO E PICO,1,5,5
CAFEZAL_PREMUDA,2023-02-21 13:10:26,2003,FLAT WHITE,2,3.8,7.6
CAFEZAL_PREMUDA,2023-02-21 13:10:26,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-02-21 13:03:27,2094,SPREMUTA,1,4.5,4.5
CAFEZAL_PREMUDA,2023-02-21 13:03:27,2139,BRIOCHE CIOCCO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-02-21 12:59:48,2270,COPERTO,2,1.5,3
CAFEZAL_PREMUDA,2023-02-21 12:59:48,2310,SPECIAL TOAST,1,12,12
